commit_id,lines_added,lines_removed,lines_modified,files_changed,project,commit_role
ba9f93f82abafe2552eac942ebb11c2df4f8dd7f,23,10,17,4,linux,BIC
fd9b4be8002cae5f854c7acd9e86d31780ebaf16,110,26,26,4,linux,BIC
c3f398b141a8d80e502d36ad56102608f3031aa3,114,0,0,2,linux,BIC
b14a39048c1156cfee76228bf449852da2f14df8,0,3,1,1,linux,BFC
dcd83aaff1c8cbd5b48c152b559e0af3ea1a7b65,891,0,0,3,linux,BIC
df6a42053513846475ae1fbd224dfbdbcd0c7010,0,33,21,2,linux,BIC
f16a7dd5cf27eeda187425c9c7d96802a549f9c4,368,0,1,8,linux,BIC
2b514ec72706a31bea0c3b97e622b81535b5323a,0,0,2,1,linux,BFC
2fd8eb4ad87104c54800ef3cea498c92eb15c78a,0,5,7,1,linux,BFC
3c9450c053f88e525b2db1e6990cdf34d14e7696,2,0,0,1,linux,BFC
e2329eeba45fdad5eeb2bec5c61f8cefbee69cb8,70,0,46,1,linux,BIC
8dcb7a15a585b6d0fee15751ce11d7a68cfedd56,20,0,0,2,linux,BIC
ea44d190764b4422af4d1c29eaeb9e69e353b406,277,24,103,8,linux,BIC
9cd18359d31edd576b0aead131adff8b5f555425,17,0,0,3,linux,BIC
29ad23b00474c34e3b5040dda508c78d33a1a3eb,106,0,3,4,linux,BIC
897c44f0bae574c5fb318c759b060bebf9dd6013,2,1,0,1,linux,BFC
cf6d43ef66f416282121f436ce1bee9a25199d52,3,1,4,1,linux,BFC
ace2fb5a8b65d6aba530068ea9331f18e10ef565,0,1,0,1,linux,BFC
e8ae7ddb48a1b81fd1e67da34a0cb59daf0445d6,0,0,1,1,linux,BFC
272325c4821f052092c41feac21f4a1a46f0ad48,9,0,27,1,linux,BIC
44b4c4450f8d31296ba633d74be753a85fd627bd,0,0,2,1,linux,BFC
5f03c39978e3437398d4777215c5818e62118b2c,0,0,3,1,linux,BFC
5331889b5ffb11d6257953e418291a9f04c02bed,17,17,8,4,linux,BFC
9484f2cb83327c4197c0809cdf3156d4213c44e5,84,0,57,1,linux,BIC
fbec443bfe44f58a40e00962e969b5a9cafde457,1,0,0,1,linux,BFC
72363540c009db5014252a1a15e149d30f88bcc3,13,0,2,3,linux,BIC
d8fc70b7367b86ca14e825f8508f91bbbf237f3c,0,0,209,4,linux,BIC
f3136c4ce7acf64bee43135971ca52a880572e32,0,0,1,1,linux,BFC
8c9be1e58a8dc03ef815ca51ece95c5e6862b25e,2,0,2,1,linux,BFC
e0007529893c1c064be90bd21422ca0da4a0198e,134,64,70,7,linux,BIC
15d8c9162ced1789d25261859a7b37db8426e409,143,112,24,2,linux,BIC
b1479ebb772003461f0458a0b3a68cb1c4036288,830,0,0,4,linux,BIC
dccec73de91de04f2a62c877411ecbe368a775f7,16,0,2,1,linux,BIC
4578be130a6470d85ff05b13b75a00e6224eeeeb,0,0,1,1,linux,BFC
335a127548081322bd2b294d715418648912f20c,408,0,0,1,linux,BIC
40b1c813ba8e0aac9ee36b57f2835777506084c6,0,3,0,1,linux,BFC
0e37f88d9ad800f5dd94c9fc9dc304b4e9cb7d2c,935,0,0,2,linux,BIC
